customer_id,ciudad,canal_preferido,edad,fecha_registro
C202022,Popayán,web,49,2025-08-27
C202023,Manizales,web,32,2024-11-04
C202024,Florencia,app,40,2024-08-14
C202025,Manizales,app,47,2025-09-17
C202026,Cartagena,app,31,2025-02-02
C202027,Tunja,app,52,2024-10-19
C202028,Manizales,app,33,2025-02-15
C202029,Montería,callcenter,30,2024-08-31
C202030,Neiva,web,32,2025-06-03
C202031,Santa Marta,tienda,33,2025-07-21
C202032,Pereira,web,44,2025-09-11
C202033,Medellín,web,34,2025-08-08
C202034,Valledupar,app,48,2024-11-22
C202035,Popayán,web,19,2025-09-25
C202036,Manizales,web,36,2024-11-25
C202037,Popayán,app,27,2024-04-04
C202038,Pasto,web,23,2024-09-21
C202039,Ibagué,web,39,2024-01-19
C202040,Bogotá,web,46,2025-07-26
C202041,Bogotá,web,37,2025-06-08
C202042,Cali,tienda,18,2024-04-01
C202043,Barranquilla,web,18,2024-02-06
C202044,Yopal,tienda,38,2025-07-19
C202045,Popayán,web,45,2025-09-09
C202046,Bucaramanga,web,25,2024-09-13
C202047,Cali,web,41,2024-08-30
C202048,Tunja,web,37,2025-01-13
C202049,Cali,web,18,2025-10-14
C202050,Barranquilla,tienda,27,2025-07-23
C202051,Cartagena,tienda,33,2024-12-12
C202052,Ibagué,web,29,2025-06-04
C202053,Villavicencio,web,24,2024-04-03
C202054,Santa Marta,web,47,2024-02-09
C202055,Cartagena,web,45,2025-07-27
C202056,Villavicencio,web,24,2024-06-18
C202057,Medellín,tienda,33,2025-05-25
C202058,Barranquilla,web,30,2024-12-06
C202059,Pereira,tienda,25,2025-09-10
C202060,Medellín,web,40,2024-04-25
C202061,Santa Marta,tienda,34,2024-09-12
C202062,Montería,tienda,30,2025-07-06
C202063,Pasto,app,45,2025-03-29
C202064,Neiva,app,49,2024-12-13
C202065,Barranquilla,web,44,2024-12-13
C202066,Barranquilla,tienda,27,2024-08-08
C202067,Medellín,web,34,2025-04-10
C202068,Bogotá,app,23,2024-08-14
C202069,Bucaramanga,web,31,2024-08-30
C202070,Pereira,app,39,2025-10-13
C202071,Pasto,tienda,25,2024-04-01
C202072,Montería,app,24,2024-12-29
C202073,Villavicencio,web,45,2024-05-14
C202074,Florencia,tienda,18,2024-08-08
C202075,Cartagena,tienda,45,2024-11-20
C202076,Cali,web,36,2024-01-14
C202077,Montería,web,42,2025-05-14
C202078,Pasto,tienda,27,2025-05-06
C202079,Pereira,web,33,2025-01-19
C202080,Barranquilla,web,31,2024-07-26
C202081,Sincelejo,app,42,2025-10-15
C202082,Sincelejo,app,33,2024-07-04
C202083,Villavicencio,web,43,2024-02-20
C202084,Cartagena,app,18,2025-01-21
C202085,Sincelejo,web,34,2025-04-19
C202086,Popayán,app,36,2025-07-10
C202087,Neiva,app,33,2024-08-21
C202088,Pereira,web,41,2025-10-09
C202089,Barranquilla,web,53,2025-03-24
C202090,Bucaramanga,tienda,27,2025-01-17
C202091,Medellín,app,38,2024-05-20
C202092,Pereira,callcenter,38,2025-02-22
C202093,Barranquilla,tienda,25,2025-10-17
C202094,Neiva,web,43,2024-09-01
C202095,Yopal,web,28,2024-08-18
C202096,Popayán,web,39,2024-11-06
C202097,Yopal,web,36,2024-01-18
C202098,Villavicencio,web,44,2024-10-04
C202099,Pereira,app,46,2024-10-29
C202100,Florencia,web,25,2024-01-24
C202101,Sincelejo,callcenter,34,2025-06-08
C202102,Montería,web,38,2025-05-03
C202103,Florencia,web,29,2025-08-10
C202104,Bogotá,web,35,2025-04-21
C202105,Bucaramanga,tienda,35,2024-09-13
C202106,Popayán,callcenter,35,2025-01-25
C202107,Popayán,web,36,2024-09-15
C202108,Barranquilla,web,23,2024-09-02
C202109,Neiva,web,25,2024-07-05
C202110,Villavicencio,tienda,31,2025-02-11
C202111,Medellín,web,26,2024-12-06
C202112,Cali,tienda,46,2024-02-08
C202113,Cartagena,web,33,2025-07-13
C202114,Pasto,web,18,2025-06-10
C202115,Bogotá,tienda,33,2024-06-27
C202116,Tunja,web,41,2025-03-30
C202117,Yopal,app,46,2024-01-08
C202118,Yopal,web,41,2025-05-02
C202119,Ibagué,callcenter,45,2025-10-16
C202120,Pasto,web,49,2024-07-03
C202121,Tunja,web,37,2025-08-26
C202122,Tunja,web,34,2024-03-16
C202123,Florencia,app,45,2025-04-30
C202124,Barranquilla,tienda,24,2025-07-03
C202125,Neiva,tienda,51,2025-10-16
C202126,Ibagué,web,26,2024-05-22
C202127,Popayán,callcenter,32,2024-12-28
C202128,Montería,app,18,2025-04-08
C202129,Sincelejo,web,19,2025-07-28
C202130,Bucaramanga,web,43,2024-02-21
C202131,Valledupar,tienda,22,2024-06-29
C202132,Florencia,app,28,2024-09-16
C202133,Medellín,tienda,44,2024-09-11
C202134,Bogotá,web,19,2024-09-11
C202135,Pereira,web,20,2024-08-29
C202136,Tunja,web,25,2025-03-28
C202137,Popayán,web,40,2025-10-29
C202138,Popayán,web,39,2024-09-12
C202139,Pereira,web,37,2024-03-03
C202140,Cali,web,41,2024-01-15
C202141,Popayán,app,41,2025-02-15
C202142,Pasto,web,43,2024-11-26
C202143,Ibagué,app,33,2025-06-04
C202144,Pasto,web,51,2024-01-30
C202145,Cartagena,web,34,2025-05-06
C202146,Medellín,web,28,2024-11-25
C202147,Tunja,tienda,37,2024-02-16
C202148,Ibagué,web,52,2024-05-26
C202149,Valledupar,web,18,2025-08-06
C202150,Sincelejo,callcenter,35,2025-05-15
C202151,Sincelejo,web,51,2024-02-29
C202152,Ibagué,web,47,2025-07-17
C202153,Cali,tienda,35,2024-04-05
C202154,Villavicencio,web,30,2024-10-01
C202155,Villavicencio,web,42,2024-08-21
C202156,Yopal,web,34,2025-09-10
C202157,Villavicencio,app,30,2025-01-28
C202158,Cali,app,31,2024-10-06
C202159,Popayán,web,43,2024-04-10
C202160,Villavicencio,app,32,2024-04-29
C202161,Pasto,web,64,2024-01-01
C202162,Barranquilla,app,28,2025-09-11
C202163,Popayán,web,29,2024-08-13
C202164,Bogotá,web,51,2025-04-18
C202165,Barranquilla,web,18,2024-04-18
C202166,Sincelejo,web,39,2024-07-28
C202167,Neiva,tienda,24,2025-06-23
C202168,Medellín,web,64,2025-08-01
C202169,Valledupar,web,43,2025-06-26
C202170,Valledupar,web,37,2025-04-29
C202171,Bogotá,tienda,53,2024-09-25
C202172,Cali,tienda,38,2024-11-01
C202173,Florencia,app,23,2024-09-16
C202174,Florencia,app,43,2024-12-18
C202175,Santa Marta,web,19,2024-10-22
C202176,Tunja,tienda,23,2024-08-20
C202177,Valledupar,tienda,18,2024-04-11
C202178,Manizales,web,35,2025-08-25
C202179,Villavicencio,tienda,18,2024-03-26
C202180,Pasto,web,43,2024-02-29
C202181,Montería,app,41,2025-07-13
C202182,Medellín,web,54,2024-06-13
C202183,Ibagué,tienda,37,2024-10-18
C202184,Villavicencio,web,27,2024-10-12
C202185,Pasto,tienda,42,2025-06-07
C202186,Valledupar,app,23,2024-07-06
C202187,Florencia,web,41,2025-08-25
C202188,Florencia,app,31,2024-03-11
C202189,Popayán,web,18,2024-05-09
C202190,Montería,web,36,2025-06-18
C202191,Villavicencio,web,26,2025-06-10
C202192,Barranquilla,web,45,2024-11-03
C202193,Barranquilla,tienda,70,2024-11-20
C202194,Ibagué,web,37,2025-05-16
C202195,Bogotá,tienda,26,2024-10-10
C202196,Pasto,callcenter,30,2025-09-23
C202197,Montería,app,40,2024-10-30
C202198,Santa Marta,app,36,2024-06-07
C202199,Valledupar,tienda,33,2024-08-22
C202200,Tunja,tienda,31,2025-07-11
C202201,Montería,app,37,2024-02-16
C202202,Barranquilla,web,38,2025-06-07
C202203,Medellín,app,18,2024-01-06
C202204,Pereira,web,28,2024-08-09
C202205,Popayán,tienda,46,2025-06-21
C202206,Bucaramanga,web,18,2025-09-20
C202207,Neiva,web,18,2024-11-04
C202208,Barranquilla,web,37,2024-06-08
C202209,Cartagena,web,34,2024-08-11
C202210,Florencia,web,18,2024-02-27
C202211,Manizales,web,35,2024-08-19
C202212,Manizales,web,36,2025-03-31
C202213,Barranquilla,tienda,23,2024-01-14
C202214,Sincelejo,tienda,30,2024-06-03
C202215,Manizales,web,21,2024-06-20
C202216,Villavicencio,app,41,2025-02-23
C202217,Manizales,web,51,2024-08-27
C202218,Pasto,web,31,2024-07-21
C202219,Barranquilla,web,42,2024-07-16
C202220,Neiva,tienda,28,2024-01-27
C202221,Medellín,web,36,2024-09-30
C202222,Yopal,callcenter,35,2025-01-07
C202223,Barranquilla,tienda,29,2024-09-01
C202224,Villavicencio,web,46,2025-04-22
C202225,Villavicencio,web,37,2025-09-03
C202226,Yopal,app,36,2024-04-30
C202227,Tunja,app,40,2024-02-06
C202228,Bucaramanga,app,23,2024-03-28
C202229,Popayán,web,34,2024-02-15
C202230,Bogotá,callcenter,53,2025-08-28
C202231,Tunja,app,21,2024-02-15
C202232,Medellín,app,50,2025-01-15
C202233,Valledupar,app,18,2025-05-25
C202234,Neiva,web,32,2025-08-29
C202235,Yopal,web,28,2024-11-29
C202236,Popayán,app,30,2024-01-16
C202237,Tunja,web,34,2025-01-10
C202238,Pereira,app,24,2024-11-15
C202239,Yopal,web,46,2025-02-21
C202240,Pereira,web,30,2025-06-04
C202241,Bucaramanga,app,43,2024-07-18
C202242,Barranquilla,app,42,2025-08-18
C202243,Sincelejo,web,32,2025-07-13
C202244,Florencia,app,48,2025-07-06
C202245,Florencia,web,49,2025-07-15
C202246,Pasto,app,39,2025-10-01
C202247,Tunja,web,38,2024-04-04
C202248,Sincelejo,web,35,2024-01-13
C202249,Neiva,app,38,2025-08-23
C202250,Florencia,web,46,2024-06-14
C202251,Ibagué,app,38,2024-03-27
C202252,Cartagena,app,30,2025-05-05
C202253,Sincelejo,web,44,2024-04-12
C202254,Pasto,web,45,2024-09-10
C202255,Santa Marta,tienda,51,2025-06-03
C202256,Villavicencio,web,31,2025-04-27
C202257,Bucaramanga,web,18,2024-12-08
C202258,Bucaramanga,web,38,2024-12-16
C202259,Neiva,callcenter,39,2025-05-20
C202260,Florencia,app,42,2024-10-06
C202261,Tunja,tienda,29,2024-06-14
C202262,Santa Marta,web,46,2025-10-06
C202263,Valledupar,web,21,2025-05-16
C202264,Pasto,web,18,2024-09-06
C202265,Valledupar,callcenter,45,2025-08-23
C202266,Manizales,app,50,2024-05-29
C202267,Manizales,web,40,2025-08-02
C202268,Manizales,app,31,2025-06-15
C202269,Florencia,web,32,2025-05-06
C202270,Santa Marta,web,43,2025-02-15
C202271,Montería,web,48,2024-07-19
C202272,Bucaramanga,app,43,2024-01-12
C202273,Pereira,app,55,2025-08-12
C202274,Tunja,tienda,36,2025-07-29
C202275,Valledupar,web,54,2024-11-14
C202276,Pasto,app,35,2024-03-01
C202277,Barranquilla,app,43,2025-06-29
C202278,Montería,app,18,2024-11-10
C202279,Valledupar,web,42,2024-06-09
C202280,Popayán,web,28,2025-01-19
C202281,Yopal,web,32,2025-03-29
C202282,Yopal,web,22,2025-07-16
C202283,Neiva,web,43,2024-03-08
C202284,Valledupar,web,18,2024-07-14
C202285,Santa Marta,tienda,38,2024-03-02
C202286,Neiva,callcenter,18,2024-01-26
C202287,Bogotá,web,25,2025-06-14
C202288,Tunja,tienda,52,2025-04-08
C202289,Barranquilla,app,31,2025-10-23
C202290,Bogotá,app,30,2024-09-20
C202291,Sincelejo,web,31,2024-09-30
C202292,Bucaramanga,web,30,2024-01-26
C202293,Medellín,app,34,2025-04-20
C202294,Medellín,callcenter,48,2025-07-19
C202295,Manizales,web,35,2025-09-22
C202296,Cartagena,web,40,2025-02-10
C202297,Pereira,web,33,2025-08-21
C202298,Santa Marta,app,43,2024-12-25
C202299,Cartagena,web,43,2025-05-16
C202300,Bucaramanga,app,38,2025-03-02
C202301,Medellín,app,39,2025-10-25
C202302,Santa Marta,app,41,2024-09-11
C202303,Manizales,callcenter,42,2025-10-14
C202304,Valledupar,web,18,2024-10-29
C202305,Medellín,web,31,2025-01-23
C202306,Montería,app,38,2025-06-16
C202307,Villavicencio,web,39,2024-05-03
C202308,Barranquilla,web,53,2025-09-14
C202309,Florencia,web,33,2025-09-19
C202310,Valledupar,web,46,2024-12-16
C202311,Ibagué,web,18,2025-10-24
C202312,Valledupar,web,27,2025-07-30
C202313,Sincelejo,web,30,2025-09-24
C202314,Ibagué,app,35,2025-09-06
C202315,Tunja,web,41,2025-09-15
C202316,Santa Marta,web,59,2025-02-06
C202317,Medellín,app,29,2025-07-20
C202318,Sincelejo,tienda,34,2025-01-03
C202319,Sincelejo,tienda,44,2024-06-08
C202320,Neiva,web,34,2025-03-18
C202321,Pasto,app,39,2025-07-20
C202322,Valledupar,callcenter,43,2025-03-05
C202323,Medellín,web,26,2024-06-22
C202324,Bogotá,app,33,2024-10-30
C202325,Cartagena,web,49,2025-02-05
C202326,Manizales,callcenter,58,2025-01-04
C202327,Florencia,web,43,2024-04-11
C202328,Villavicencio,web,23,2024-05-04
C202329,Ibagué,tienda,18,2024-08-23
C202330,Montería,app,39,2025-09-28
C202331,Yopal,callcenter,46,2024-09-17
C202332,Valledupar,web,38,2025-03-29
C202333,Florencia,app,19,2024-10-01
C202334,Manizales,web,34,2024-02-11
C202335,Manizales,tienda,19,2024-04-16
C202336,Santa Marta,web,31,2024-01-24
C202337,Villavicencio,web,28,2025-05-05
C202338,Pereira,app,45,2024-11-02
C202339,Cali,callcenter,57,2025-05-29
C202340,Pereira,web,25,2024-07-27
C202341,Pereira,app,32,2025-10-10
C202342,Tunja,app,42,2024-12-16
C202343,Barranquilla,tienda,53,2025-02-01
C202344,Sincelejo,tienda,18,2025-09-13
C202345,Medellín,app,38,2025-01-16
C202346,Neiva,tienda,21,2025-06-05
C202347,Cartagena,callcenter,28,2025-01-31
C202348,Valledupar,web,47,2025-06-19
C202349,Cartagena,web,52,2024-06-16
C202350,Bucaramanga,tienda,40,2024-07-14
C202351,Pereira,app,57,2025-10-20
C202352,Yopal,app,18,2025-02-12
C202353,Cartagena,web,46,2024-01-03
C202354,Bogotá,tienda,30,2025-01-14
C202355,Pasto,web,38,2024-08-23
C202356,Villavicencio,web,45,2024-08-01
C202357,Bucaramanga,web,45,2025-05-08
C202358,Medellín,tienda,18,2025-06-09
C202359,Bucaramanga,web,28,2025-09-27
C202360,Pasto,app,32,2025-06-25
C202361,Florencia,web,38,2024-07-30
C202362,Medellín,web,43,2024-09-15
C202363,Florencia,web,27,2024-04-29
C202364,Santa Marta,tienda,34,2025-10-06
C202365,Popayán,callcenter,34,2025-05-20
C202366,Yopal,web,37,2025-01-17
C202367,Valledupar,web,18,2025-07-21
C202368,Montería,web,38,2025-09-14
C202369,Cali,callcenter,18,2024-12-14
C202370,Pasto,app,39,2024-02-17
C202371,Tunja,tienda,39,2024-02-05
C202372,Ibagué,app,28,2024-09-11
C202373,Pereira,web,58,2025-01-31
C202374,Tunja,app,58,2025-05-16
C202375,Cali,tienda,48,2025-05-23
C202376,Tunja,web,26,2025-07-01
C202377,Pereira,tienda,35,2024-05-28
C202378,Neiva,tienda,51,2024-04-05
C202379,Valledupar,tienda,35,2024-11-17
C202380,Valledupar,app,30,2025-10-01
C202381,Sincelejo,web,24,2025-08-30
C202382,Cali,app,43,2024-08-22
C202383,Montería,tienda,18,2024-12-02
C202384,Ibagué,callcenter,22,2024-03-31
C202385,Manizales,tienda,27,2024-01-05
C202386,Pasto,web,27,2025-10-15
C202387,Pasto,tienda,41,2024-07-25
C202388,Montería,app,31,2024-10-11
C202389,Santa Marta,web,50,2024-08-08
C202390,Manizales,app,54,2025-03-18
C202391,Florencia,tienda,30,2025-05-18
C202392,Tunja,web,41,2024-05-08
C202393,Popayán,web,20,2024-09-02
C202394,Valledupar,tienda,31,2025-07-20
C202395,Bogotá,web,27,2024-06-04
C202396,Barranquilla,app,61,2025-10-23
C202397,Montería,tienda,39,2024-01-25
C202398,Villavicencio,web,28,2025-04-11
C202399,Ibagué,tienda,26,2024-03-06
C202400,Florencia,tienda,38,2025-07-04
C202401,Florencia,web,48,2024-04-13
C202402,Ibagué,tienda,33,2024-02-12
C202403,Medellín,app,33,2024-07-28
C202404,Pasto,web,29,2025-06-02
C202405,Sincelejo,tienda,36,2024-03-07
C202406,Barranquilla,app,29,2025-09-04
C202407,Sincelejo,app,32,2025-08-25
C202408,Cartagena,app,44,2025-05-30
C202409,Valledupar,web,27,2024-06-24
C202410,Santa Marta,web,38,2024-03-21
C202411,Bogotá,web,31,2025-03-08
C202412,Tunja,web,37,2024-11-04
C202413,Montería,app,19,2025-04-04
C202414,Tunja,web,46,2025-10-08
C202415,Tunja,web,42,2025-04-21
C202416,Villavicencio,app,29,2025-10-07
C202417,Popayán,app,38,2024-05-12
C202418,Medellín,web,19,2024-09-25
C202419,Santa Marta,callcenter,49,2024-11-11
C202420,Manizales,web,32,2025-01-23
C202421,Pasto,tienda,46,2025-03-02
C202422,Tunja,app,24,2024-12-07
C202423,Cali,app,24,2024-10-30
C202424,Barranquilla,web,33,2024-01-06
C202425,Pereira,web,23,2024-10-05
C202426,Valledupar,callcenter,35,2024-06-08
C202427,Valledupar,app,33,2024-06-29
C202428,Bogotá,web,37,2024-08-01
C202429,Cali,web,37,2024-03-31
C202430,Manizales,web,37,2024-01-31
C202431,Manizales,tienda,29,2025-08-15
C202432,Neiva,callcenter,37,2025-07-01
C202433,Barranquilla,app,29,2024-11-19
C202434,Manizales,web,43,2024-10-27
C202435,Valledupar,tienda,25,2025-05-23
C202436,Neiva,tienda,46,2025-03-21
C202437,Cali,web,25,2024-08-17
C202438,Bucaramanga,app,23,2024-03-05
C202439,Bogotá,web,51,2024-10-27
C202440,Villavicencio,app,25,2024-11-24
C202441,Pasto,tienda,39,2024-06-11
C202442,Medellín,web,36,2025-05-25
C202443,Cali,web,18,2024-08-26
C202444,Cali,web,39,2025-03-28
C202445,Medellín,app,24,2025-01-20
C202446,Pereira,web,57,2025-08-16
C202447,Cartagena,callcenter,28,2024-01-12
C202448,Valledupar,app,28,2024-03-17
C202449,Cali,web,36,2024-03-22
C202450,Yopal,app,23,2025-06-05
C202451,Ibagué,app,39,2025-04-09
C202452,Cartagena,web,34,2025-07-12
C202453,Neiva,callcenter,18,2024-03-31
C202454,Sincelejo,web,29,2025-07-09
C202455,Villavicencio,web,18,2024-12-22
C202456,Sincelejo,web,30,2024-03-15
C202457,Neiva,web,29,2025-01-05
C202458,Pasto,app,44,2024-10-30
C202459,Bogotá,app,51,2024-06-12
C202460,Sincelejo,web,30,2024-07-06
C202461,Barranquilla,web,18,2024-08-02
C202462,Valledupar,web,47,2025-06-14
C202463,Bogotá,web,33,2025-04-19
C202464,Florencia,app,48,2024-04-02
C202465,Cali,app,48,2025-04-12
C202466,Yopal,app,42,2025-08-13
C202467,Medellín,tienda,51,2024-06-07
C202468,Cali,web,47,2025-04-18
C202469,Montería,app,44,2025-04-18
C202470,Tunja,tienda,18,2025-06-06
C202471,Barranquilla,web,33,2024-03-05
C202472,Santa Marta,web,19,2024-05-25
C202473,Santa Marta,web,23,2024-10-12
C202474,Florencia,web,27,2024-05-13
C202475,Cali,web,26,2024-06-19
C202476,Santa Marta,web,31,2025-02-11
C202477,Villavicencio,tienda,22,2024-03-14
C202478,Sincelejo,web,42,2024-08-24
C202479,Sincelejo,web,26,2024-10-12
C202480,Bogotá,web,22,2025-10-14
C202481,Popayán,tienda,27,2024-07-14
C202482,Pereira,tienda,46,2025-07-16
C202483,Valledupar,web,41,2024-01-08
C202484,Ibagué,app,38,2025-09-10
C202485,Bucaramanga,callcenter,32,2024-12-22
C202486,Sincelejo,app,36,2025-07-04
C202487,Valledupar,web,37,2025-08-28
C202488,Santa Marta,web,49,2025-02-19
C202489,Bucaramanga,web,28,2024-12-02
C202490,Santa Marta,web,24,2024-04-10
C202491,Montería,app,31,2024-03-06
C202492,Bogotá,app,26,2024-09-15
C202493,Valledupar,tienda,28,2025-03-01
C202494,Valledupar,web,34,2024-01-17
C202495,Bucaramanga,app,30,2024-07-12
C202496,Barranquilla,app,36,2024-08-08
C202497,Medellín,web,49,2024-12-18
C202498,Bogotá,web,26,2024-04-26
C202499,Yopal,tienda,27,2024-06-23
C202500,Florencia,callcenter,40,2025-06-01
C202501,Sincelejo,app,23,2024-02-05
C202502,Valledupar,web,42,2025-08-27
C202503,Valledupar,app,25,2025-03-29
C202504,Cali,app,24,2024-01-21
C202505,Santa Marta,web,31,2024-05-09
C202506,Manizales,callcenter,35,2025-07-15
C202507,Montería,web,27,2025-01-31
C202508,Manizales,web,44,2024-01-13
C202509,Neiva,callcenter,29,2024-08-11
C202510,Tunja,web,46,2024-08-28
C202511,Bucaramanga,web,31,2024-07-13
C202512,Pereira,web,32,2024-01-03
C202513,Pereira,tienda,46,2025-03-27
C202514,Ibagué,app,48,2025-02-20
C202515,Florencia,web,36,2025-09-19
C202516,Cartagena,app,29,2024-03-26
C202517,Manizales,callcenter,46,2024-08-25
C202518,Barranquilla,web,21,2025-10-10
C202519,Pereira,app,37,2025-10-01
C202520,Yopal,web,32,2024-11-02
C202521,Medellín,web,18,2024-12-21
C202522,Valledupar,app,31,2024-11-25
C202523,Villavicencio,app,38,2025-09-13
C202524,Valledupar,web,41,2025-06-21
C202525,Cali,web,18,2024-02-29
C202526,Santa Marta,web,42,2025-03-23
C202527,Cali,tienda,30,2024-10-01
C202528,Cartagena,app,45,2025-08-06
C202529,Barranquilla,web,20,2024-07-22
C202530,Manizales,tienda,23,2024-10-24
C202531,Yopal,web,43,2024-11-29
C202532,Popayán,web,27,2024-08-14
C202533,Pasto,tienda,32,2025-03-26
C202534,Montería,web,25,2024-09-13
C202535,Bucaramanga,web,26,2024-01-09
C202536,Ibagué,app,32,2025-04-24
C202537,Barranquilla,tienda,38,2024-12-20
C202538,Santa Marta,web,29,2025-09-20
C202539,Florencia,web,42,2024-05-26
C202540,Cali,app,18,2025-09-27
C202541,Manizales,web,36,2024-07-27
C202542,Pasto,tienda,34,2024-12-13
C202543,Popayán,web,29,2024-04-14
C202544,Villavicencio,web,35,2024-09-29
C202545,Pasto,web,20,2024-12-05
C202546,Florencia,app,62,2024-01-01
C202547,Santa Marta,callcenter,40,2024-09-17
C202548,Yopal,web,31,2025-04-06
C202549,Bucaramanga,web,32,2024-07-20
C202550,Yopal,web,40,2025-05-12
C202551,Yopal,app,19,2025-05-18
C202552,Montería,tienda,43,2024-04-15
C202553,Pasto,tienda,27,2024-03-11
C202554,Neiva,app,18,2024-08-15
C202555,Pereira,app,28,2024-12-14
C202556,Bogotá,tienda,24,2025-02-06
C202557,Pasto,callcenter,41,2025-03-10
C202558,Ibagué,web,50,2024-02-25
C202559,Ibagué,web,37,2024-10-10
C202560,Neiva,web,43,2024-02-01
C202561,Cartagena,callcenter,25,2024-03-19
C202562,Montería,callcenter,45,2024-03-16
C202563,Bucaramanga,tienda,24,2025-01-07
C202564,Pasto,tienda,47,2024-03-11
C202565,Popayán,tienda,18,2025-10-27
C202566,Villavicencio,web,45,2025-02-25
C202567,Villavicencio,tienda,37,2024-05-09
C202568,Montería,app,25,2025-05-19
C202569,Santa Marta,app,30,2024-08-31
C202570,Popayán,callcenter,43,2025-07-02
C202571,Valledupar,web,48,2024-11-28
C202572,Barranquilla,web,27,2024-03-23
C202573,Pereira,app,41,2025-04-05
C202574,Florencia,web,49,2024-12-09
C202575,Cali,app,30,2025-04-09
C202576,Cartagena,tienda,40,2025-08-14
C202577,Bucaramanga,web,35,2024-01-31
C202578,Valledupar,tienda,29,2024-03-01
C202579,Manizales,web,26,2025-02-14
C202580,Cartagena,app,30,2025-06-23
C202581,Cali,tienda,37,2025-05-23
C202582,Cali,web,24,2024-09-01
C202583,Bogotá,tienda,31,2024-02-01
C202584,Tunja,web,41,2025-03-31
C202585,Bogotá,app,32,2024-09-05
C202586,Yopal,web,42,2024-10-30
C202587,Yopal,web,32,2024-04-22
C202588,Sincelejo,app,41,2024-08-14
C202589,Yopal,app,58,2024-12-19
C202590,Manizales,callcenter,28,2024-01-30
C202591,Medellín,app,31,2024-03-20
C202592,Valledupar,tienda,22,2024-11-30
C202593,Cartagena,web,44,2024-03-08
C202594,Valledupar,web,18,2024-04-20
C202595,Valledupar,tienda,40,2024-06-27
C202596,Popayán,web,28,2025-08-09
C202597,Bucaramanga,app,29,2025-03-20
C202598,Montería,tienda,41,2024-03-06
C202599,Sincelejo,web,42,2025-06-23
C202600,Ibagué,app,29,2024-11-12
C202601,Yopal,web,38,2025-09-17
C202602,Santa Marta,web,34,2024-12-19
C202603,Bucaramanga,web,28,2025-04-15
C202604,Villavicencio,web,53,2024-05-26
