tienda_id,sku,stock,fecha_stock
S1119,SKU100105,18,2024-05-27
S1112,SKU100440,26,2025-04-06
S1054,SKU100759,25,2024-01-19
S1083,SKU100009,24,2025-06-02
S1105,SKU100779,24,2024-10-09
S1075,SKU100182,14,2024-04-25
S1117,SKU100161,19,2025-02-17
S1145,SKU100737,26,2025-08-11
S1006,SKU100704,17,2025-08-31
S1075,SKU100215,22,2025-09-28
S1131,SKU100560,27,2024-09-10
S1025,SKU100498,29,2024-08-13
S1104,SKU100472,21,2024-04-09
S1101,SKU100138,19,2024-01-24
S1042,SKU100448,18,2024-03-04
S1008,SKU100147,16,2024-09-07
S1089,SKU100319,28,2025-04-26
S1063,SKU100073,18,2025-08-31
S1101,SKU100655,28,2024-06-01
S1059,SKU100588,24,2025-10-12
S1017,SKU100326,20,2024-12-10
S1130,SKU100316,25,2025-10-17
S1107,SKU100279,19,2025-03-06
S1123,SKU100129,22,2025-02-01
S1085,SKU100428,16,2025-06-16
S1013,SKU100289,17,2024-11-17
S1098,SKU100478,13,2025-02-06
S1131,SKU100161,19,2024-01-03
S1011,SKU100698,22,2024-12-04
S1052,SKU100446,22,2025-10-19
S1005,SKU100400,19,2024-11-10
S1027,SKU100327,13,2024-09-29
S1089,SKU100033,25,2024-04-20
S1047,SKU100402,27,2024-08-01
S1016,SKU100243,18,2024-01-17
S1065,SKU100030,21,2024-03-30
S1120,SKU100231,15,2024-10-29
S1023,SKU100138,17,2024-08-25
S1039,SKU100789,15,2025-09-22
S1014,SKU100729,12,2024-02-20
S1110,SKU100393,16,2024-07-30
S1112,SKU100445,21,2025-04-27
S1103,SKU100330,17,2025-05-26
S1073,SKU100671,16,2024-02-28
S1001,SKU100332,15,2024-07-25
S1059,SKU100753,22,2024-12-23
S1045,SKU100284,22,2025-06-05
S1040,SKU100642,26,2024-10-15
S1029,SKU100708,16,2025-01-11
S1105,SKU100578,15,2024-09-18
S1071,SKU100226,18,2024-06-07
S1085,SKU100229,16,2024-01-26
S1042,SKU100512,25,2025-01-31
S1111,SKU100075,21,2025-07-01
S1119,SKU100563,22,2024-02-14
S1003,SKU100374,20,2024-01-25
S1141,SKU100069,32,2025-01-02
S1061,SKU100531,21,2025-02-11
S1008,SKU100340,23,2024-08-06
S1115,SKU100229,21,2025-03-24
S1047,SKU100118,18,2025-02-16
S1057,SKU100387,16,2024-04-02
S1113,SKU100571,21,2024-10-27
S1143,SKU100394,23,2024-10-25
S1075,SKU100365,27,2025-06-12
S1085,SKU100381,15,2025-09-06
S1034,SKU100418,18,2025-04-22
S1028,SKU100322,17,2025-06-20
S1030,SKU100030,23,2025-08-31
S1112,SKU100011,21,2024-05-21
S1089,SKU100681,27,2024-09-08
S1093,SKU100509,18,2024-11-08
S1002,SKU100372,24,2025-06-13
S1040,SKU100637,22,2024-07-17
S1095,SKU100036,15,2024-06-05
S1143,SKU100408,23,2024-03-06
S1136,SKU100504,18,2024-05-19
S1068,SKU100296,23,2025-04-02
S1023,SKU100129,19,2025-06-29
S1048,SKU100351,17,2024-02-07
S1149,SKU100715,14,2025-08-31
S1139,SKU100603,17,2024-03-10
S1111,SKU100671,23,2025-01-11
S1044,SKU100325,13,2024-04-01
S1143,SKU100406,17,2024-11-24
S1038,SKU100408,16,2024-07-31
S1063,SKU100321,17,2024-12-27
S1110,SKU100025,23,2024-11-06
S1008,SKU100392,19,2025-01-02
S1047,SKU100342,19,2024-10-14
S1088,SKU100064,22,2025-10-25
S1093,SKU100089,22,2024-04-25
S1123,SKU100779,25,2025-03-01
S1114,SKU100711,17,2025-09-18
S1092,SKU100077,12,2024-10-24
S1149,SKU100205,18,2024-04-27
S1121,SKU100533,15,2025-05-16
S1064,SKU100602,17,2024-10-11
S1085,SKU100223,11,2025-01-20
S1017,SKU100176,21,2025-05-16
S1116,SKU100202,25,2025-09-30
S1068,SKU100783,20,2024-07-10
S1064,SKU100342,22,2024-11-02
S1135,SKU100661,19,2024-06-27
S1005,SKU100685,19,2025-05-22
S1016,SKU100639,22,2024-07-21
S1126,SKU100433,20,2024-07-13
S1040,SKU100114,11,2024-03-22
S1050,SKU100275,20,2024-04-03
S1106,SKU100781,21,2025-02-08
S1022,SKU100406,21,2024-03-17
S1070,SKU100699,24,2025-07-25
S1096,SKU100078,19,2025-08-01
S1081,SKU100152,21,2024-05-23
S1110,SKU100788,16,2025-06-21
S1085,SKU100254,22,2025-05-30
S1038,SKU100144,19,2024-03-30
S1032,SKU100691,24,2024-12-23
S1066,SKU100792,19,2025-02-02
S1115,SKU100040,22,2025-02-08
S1130,SKU100097,20,2024-07-06
S1000,SKU100109,13,2024-11-28
S1069,SKU100540,22,2025-02-25
S1027,SKU100171,29,2024-02-27
S1149,SKU100737,21,2024-01-18
S1113,SKU100074,16,2024-10-30
S1142,SKU100548,10,2024-11-15
S1069,SKU100044,24,2024-07-26
S1142,SKU100615,16,2025-07-30
S1064,SKU100252,23,2024-08-11
S1114,SKU100786,24,2025-03-07
S1077,SKU100567,23,2025-10-08
S1030,SKU100139,26,2024-07-08
S1102,SKU100527,14,2025-02-01
S1028,SKU100499,18,2024-04-14
S1063,SKU100008,20,2025-10-19
S1003,SKU100533,21,2025-10-14
S1004,SKU100331,16,2025-04-17
S1131,SKU100554,22,2024-12-21
S1003,SKU100337,21,2025-05-24
S1130,SKU100042,20,2025-10-18
S1139,SKU100123,15,2025-09-22
S1068,SKU100016,14,2025-10-11
S1049,SKU100221,22,2024-03-20
S1072,SKU100729,31,2024-08-25
S1006,SKU100348,11,2025-10-16
S1008,SKU100566,22,2024-03-11
S1028,SKU100711,15,2025-02-11
S1012,SKU100347,18,2024-02-08
S1096,SKU100727,17,2024-02-28
S1056,SKU100349,19,2024-02-02
S1132,SKU100737,22,2025-06-18
S1110,SKU100605,15,2024-02-25
S1009,SKU100649,19,2024-10-27
S1047,SKU100108,22,2024-04-05
S1060,SKU100070,20,2025-02-08
S1024,SKU100420,19,2025-03-23
S1106,SKU100582,18,2024-08-01
S1077,SKU100428,24,2025-01-20
S1005,SKU100140,20,2024-06-20
S1019,SKU100164,20,2024-09-21
S1074,SKU100440,20,2024-06-17
S1114,SKU100432,22,2024-08-22
S1066,SKU100147,12,2024-02-27
S1129,SKU100117,21,2024-08-15
S1038,SKU100722,18,2025-04-13
S1088,SKU100579,19,2025-08-13
S1134,SKU100194,17,2025-01-12
S1101,SKU100795,17,2024-05-30
S1040,SKU100052,21,2024-03-09
S1117,SKU100273,25,2025-05-22
S1130,SKU100573,17,2024-02-03
S1067,SKU100598,19,2025-10-25
S1082,SKU100613,26,2025-02-13
S1019,SKU100176,18,2025-08-06
S1099,SKU100004,20,2024-01-08
S1148,SKU100152,18,2024-04-29
S1000,SKU100250,24,2025-03-29
S1057,SKU100080,19,2025-08-24
S1066,SKU100762,28,2024-10-16
S1110,SKU100378,15,2024-12-12
S1106,SKU100703,19,2024-07-25
S1090,SKU100507,15,2024-12-03
S1030,SKU100777,15,2024-05-07
S1107,SKU100400,14,2025-03-25
S1090,SKU100502,25,2024-06-24
S1131,SKU100646,28,2024-01-09
S1024,SKU100216,16,2025-10-17
S1005,SKU100292,14,2025-03-28
S1147,SKU100638,17,2025-09-18
S1088,SKU100058,24,2025-01-22
S1077,SKU100240,22,2025-09-05
S1128,SKU100583,20,2025-01-01
S1101,SKU100297,22,2024-02-10
S1025,SKU100407,19,2024-05-04
S1069,SKU100360,21,2024-10-01
S1010,SKU100541,20,2025-06-06
S1098,SKU100147,31,2025-10-03
S1144,SKU100330,29,2024-01-05
S1048,SKU100133,17,2025-04-27
S1032,SKU100231,24,2024-09-03
S1005,SKU100483,27,2024-11-15
S1037,SKU100277,23,2024-01-17
S1141,SKU100500,19,2024-07-07
S1098,SKU100260,18,2024-03-19
S1024,SKU100190,24,2024-03-27
S1105,SKU100101,21,2024-10-25
S1055,SKU100685,22,2025-08-16
S1145,SKU100372,27,2024-07-13
S1092,SKU100501,14,2024-08-03
S1064,SKU100328,21,2025-05-21
S1139,SKU100406,15,2024-07-12
S1030,SKU100516,15,2025-04-12
S1003,SKU100704,22,2025-08-06
S1082,SKU100516,25,2025-09-12
S1051,SKU100590,26,2025-05-22
S1062,SKU100319,21,2025-06-25
S1009,SKU100530,25,2024-06-30
S1056,SKU100377,22,2025-03-11
S1069,SKU100648,18,2024-07-25
S1071,SKU100144,19,2024-10-31
S1121,SKU100527,20,2025-09-11
S1135,SKU100361,20,2025-03-04
S1144,SKU100558,21,2024-02-22
S1130,SKU100127,15,2025-03-11
S1044,SKU100015,17,2024-07-10
S1110,SKU100626,24,2024-10-20
S1098,SKU100381,14,2024-01-04
S1097,SKU100627,14,2024-10-31
S1050,SKU100182,25,2025-03-26
S1094,SKU100680,21,2024-06-01
S1106,SKU100145,26,2025-08-19
S1117,SKU100446,10,2024-03-04
S1041,SKU100142,23,2025-09-18
S1061,SKU100424,16,2024-01-24
S1137,SKU100241,21,2024-03-05
S1021,SKU100178,17,2024-02-21
S1120,SKU100348,19,2024-06-27
S1059,SKU100260,18,2024-08-29
S1031,SKU100545,16,2024-09-01
S1052,SKU100627,13,2024-11-22
S1088,SKU100347,25,2024-01-25
S1120,SKU100574,19,2024-11-01
S1008,SKU100164,17,2025-10-13
S1034,SKU100526,22,2024-08-15
S1004,SKU100090,29,2025-06-15
S1116,SKU100509,22,2024-06-30
S1020,SKU100694,20,2025-02-15
S1006,SKU100430,15,2025-05-16
S1033,SKU100577,19,2024-12-23
S1075,SKU100371,18,2024-03-02
S1004,SKU100136,16,2025-01-05
S1098,SKU100676,17,2024-09-11
S1146,SKU100293,23,2024-11-19
S1068,SKU100465,21,2025-08-27
S1057,SKU100795,27,2024-12-01
S1093,SKU100682,16,2024-12-03
S1054,SKU100284,21,2025-04-23
S1024,SKU100657,22,2024-06-12
S1072,SKU100713,24,2024-11-09
S1063,SKU100636,21,2024-05-18
S1018,SKU100031,15,2025-02-10
S1055,SKU100190,20,2024-12-08
S1061,SKU100753,20,2024-09-24
S1031,SKU100541,12,2025-03-26
S1110,SKU100678,17,2024-12-05
S1109,SKU100479,14,2025-04-15
S1146,SKU100652,22,2024-10-17
S1012,SKU100434,13,2025-08-31
S1108,SKU100655,19,2025-05-21
S1124,SKU100762,15,2025-03-03
S1065,SKU100481,27,2024-06-29
S1123,SKU100661,15,2024-08-22
S1034,SKU100769,19,2024-10-06
S1013,SKU100729,26,2024-05-12
S1024,SKU100081,25,2024-07-20
S1015,SKU100302,25,2024-11-02
S1000,SKU100564,22,2025-01-01
S1058,SKU100521,19,2025-08-06
S1064,SKU100252,20,2024-09-30
S1119,SKU100571,25,2025-01-10
S1044,SKU100403,29,2025-09-24
S1004,SKU100086,16,2024-12-25
S1139,SKU100457,14,2024-06-05
S1120,SKU100728,18,2024-09-06
S1121,SKU100635,24,2024-11-28
S1088,SKU100659,20,2024-10-15
S1056,SKU100192,20,2024-02-10
S1072,SKU100145,25,2024-03-03
S1034,SKU100332,31,2025-05-03
S1054,SKU100605,14,2025-09-25
S1057,SKU100630,26,2025-08-16
S1033,SKU100137,12,2024-03-20
S1067,SKU100131,18,2024-01-24
S1092,SKU100782,16,2025-08-28
S1126,SKU100488,25,2025-05-25
S1115,SKU100788,21,2025-07-19
S1046,SKU100466,24,2024-01-06
S1116,SKU100258,29,2025-03-17
S1092,SKU100456,23,2024-09-04
S1086,SKU100049,21,2024-05-25
S1042,SKU100109,19,2025-07-11
S1133,SKU100538,18,2025-01-03
S1088,SKU100191,21,2024-04-29
S1023,SKU100102,21,2025-03-05
S1072,SKU100538,18,2025-10-11
S1079,SKU100442,11,2024-12-03
S1008,SKU100232,20,2024-02-06
S1096,SKU100194,18,2024-03-28
S1135,SKU100235,15,2024-06-08
S1149,SKU100405,15,2024-03-12
S1136,SKU100500,18,2024-06-21
S1138,SKU100517,18,2025-10-16
S1076,SKU100180,21,2025-04-30
S1004,SKU100776,20,2024-02-01
S1073,SKU100473,23,2024-12-25
S1084,SKU100704,23,2025-02-01
S1143,SKU100252,11,2024-01-14
S1094,SKU100679,17,2024-11-02
S1128,SKU100608,27,2025-07-07
S1079,SKU100457,23,2024-12-27
S1121,SKU100057,16,2025-08-11
S1098,SKU100590,17,2025-07-15
S1062,SKU100698,22,2025-06-26
S1045,SKU100538,20,2024-01-18
S1087,SKU100247,27,2024-01-24
S1033,SKU100660,29,2024-05-18
S1013,SKU100153,14,2024-02-20
S1081,SKU100317,21,2025-03-26
S1104,SKU100083,19,2024-01-14
S1107,SKU100729,19,2024-12-04
S1121,SKU100606,15,2024-04-07
S1074,SKU100421,18,2024-08-24
S1113,SKU100660,16,2024-07-12
S1115,SKU100537,25,2025-05-06
S1017,SKU100532,23,2024-12-30
S1145,SKU100529,23,2025-06-21
S1111,SKU100220,29,2025-08-11
S1106,SKU100764,25,2024-01-19
S1020,SKU100230,19,2024-03-18
S1146,SKU100333,31,2024-10-24
S1074,SKU100798,17,2024-04-15
S1083,SKU100599,22,2024-12-19
S1034,SKU100721,20,2025-09-21
S1016,SKU100117,12,2024-01-04
S1143,SKU100343,14,2025-03-07
S1112,SKU100177,20,2025-01-28
S1058,SKU100647,16,2025-09-05
S1085,SKU100645,17,2024-03-27
S1013,SKU100089,17,2025-06-03
S1071,SKU100471,22,2024-12-24
S1054,SKU100506,16,2024-03-16
S1124,SKU100584,23,2024-01-18
S1108,SKU100140,17,2024-03-07
S1102,SKU100690,13,2024-04-22
S1050,SKU100517,16,2025-10-05
S1149,SKU100388,22,2025-06-16
S1090,SKU100299,18,2025-08-07
S1144,SKU100637,19,2024-08-28
S1126,SKU100695,26,2025-07-09
S1118,SKU100583,20,2025-07-26
S1021,SKU100724,21,2025-08-26
S1122,SKU100567,23,2024-05-06
S1039,SKU100138,20,2025-01-09
S1005,SKU100045,26,2025-08-02
S1140,SKU100735,18,2024-04-29
S1031,SKU100023,17,2025-07-31
S1007,SKU100099,20,2024-12-06
S1065,SKU100182,19,2025-06-13
S1129,SKU100417,17,2025-05-26
S1106,SKU100610,14,2024-03-06
S1014,SKU100404,20,2024-05-14
S1046,SKU100327,19,2025-09-29
S1021,SKU100329,24,2025-02-07
S1125,SKU100331,14,2024-06-20
S1087,SKU100110,20,2025-04-06
S1064,SKU100596,17,2025-08-30
S1010,SKU100578,19,2025-08-13
S1101,SKU100455,20,2024-02-19
S1025,SKU100647,26,2025-10-31
S1003,SKU100679,21,2024-11-22
S1130,SKU100008,21,2024-01-24
S1000,SKU100730,23,2025-04-09
S1067,SKU100646,20,2024-12-02
S1090,SKU100527,23,2024-04-12
S1123,SKU100187,17,2024-01-05
S1069,SKU100160,16,2025-03-14
S1044,SKU100495,21,2024-10-25
S1075,SKU100737,23,2024-05-04
S1100,SKU100433,27,2024-06-06
S1089,SKU100720,18,2024-11-19
S1032,SKU100634,24,2025-01-15
S1076,SKU100528,22,2025-02-08
S1050,SKU100045,21,2025-02-07
S1088,SKU100117,16,2024-10-19
S1116,SKU100127,18,2025-05-20
S1118,SKU100159,20,2024-12-02
S1084,SKU100065,23,2025-05-11
S1046,SKU100668,27,2024-05-30
S1055,SKU100262,20,2024-07-30
S1052,SKU100777,22,2025-01-17
S1060,SKU100335,19,2024-08-05
S1059,SKU100442,15,2024-03-21
S1118,SKU100382,18,2025-01-09
S1114,SKU100696,25,2024-08-10
S1123,SKU100509,18,2024-07-31
S1113,SKU100217,16,2024-03-31
S1064,SKU100739,19,2024-11-14
S1033,SKU100397,16,2024-01-26
S1085,SKU100544,23,2024-08-23
S1123,SKU100330,18,2024-10-21
S1012,SKU100211,19,2024-05-22
S1017,SKU100009,25,2024-07-08
S1076,SKU100725,21,2024-02-27
S1112,SKU100613,21,2025-09-11
S1023,SKU100262,24,2024-01-31
S1000,SKU100481,15,2024-07-29
S1122,SKU100076,13,2024-04-13
S1046,SKU100522,18,2025-09-12
S1007,SKU100422,14,2025-09-20
S1021,SKU100676,25,2024-10-19
S1147,SKU100610,21,2024-03-02
S1009,SKU100492,15,2025-03-23
S1067,SKU100403,29,2024-02-16
S1100,SKU100724,22,2024-02-25
S1105,SKU100618,17,2024-08-27
S1127,SKU100684,24,2025-01-28
S1069,SKU100485,18,2024-07-07
S1038,SKU100767,17,2024-05-21
S1023,SKU100470,27,2024-04-22
S1030,SKU100768,27,2025-01-27
S1043,SKU100296,13,2024-07-26
S1058,SKU100377,21,2024-03-13
S1099,SKU100433,22,2024-09-23
S1128,SKU100672,21,2025-10-28
S1062,SKU100752,25,2024-05-21
S1012,SKU100223,16,2024-05-18
S1039,SKU100356,18,2025-02-02
S1050,SKU100396,17,2024-06-20
S1146,SKU100380,26,2024-01-14
S1036,SKU100371,21,2025-04-19
S1083,SKU100544,14,2025-09-30
S1114,SKU100745,16,2024-01-03
S1097,SKU100501,22,2025-10-13
S1052,SKU100327,18,2024-11-09
S1002,SKU100485,30,2024-10-23
S1143,SKU100777,17,2024-08-09
S1023,SKU100764,23,2025-08-21
S1014,SKU100677,20,2025-02-23
S1127,SKU100180,17,2024-09-02
S1133,SKU100705,20,2025-02-10
S1057,SKU100668,18,2025-04-08
S1076,SKU100472,23,2024-08-11
S1098,SKU100274,29,2024-10-25
S1106,SKU100767,21,2024-02-26
S1018,SKU100187,22,2025-09-30
S1096,SKU100090,22,2024-06-09
S1066,SKU100624,19,2024-11-08
S1052,SKU100672,17,2024-02-20
S1103,SKU100686,15,2024-07-06
S1060,SKU100109,20,2024-05-14
S1146,SKU100404,20,2024-05-09
S1045,SKU100451,22,2024-02-17
S1085,SKU100403,15,2024-09-19
S1076,SKU100261,21,2025-04-05
S1057,SKU100594,20,2024-09-08
S1009,SKU100597,19,2024-03-07
S1081,SKU100065,14,2024-11-22
S1086,SKU100402,23,2025-03-21
S1102,SKU100222,20,2025-05-19
S1004,SKU100063,21,2024-08-23
S1100,SKU100205,24,2024-12-12
S1099,SKU100148,14,2025-10-23
S1030,SKU100055,22,2024-06-04
S1091,SKU100695,19,2024-03-06
S1019,SKU100398,16,2024-02-17
S1066,SKU100057,18,2025-03-15
S1114,SKU100522,12,2025-02-23
S1118,SKU100758,16,2025-06-19
S1014,SKU100307,17,2025-03-29
S1128,SKU100110,17,2025-08-21
S1023,SKU100209,21,2025-04-06
S1093,SKU100783,26,2024-02-24
S1050,SKU100704,30,2025-01-07
S1121,SKU100766,21,2025-02-02
S1063,SKU100618,24,2025-09-27
S1106,SKU100373,32,2024-03-02
S1040,SKU100494,22,2025-10-23
S1041,SKU100783,18,2025-05-06
S1081,SKU100594,21,2025-04-16
S1139,SKU100401,18,2025-08-12
S1112,SKU100471,16,2024-01-25
S1120,SKU100713,14,2025-04-19
S1015,SKU100342,22,2025-03-20
S1092,SKU100305,23,2025-03-10
S1132,SKU100606,22,2024-03-25
S1149,SKU100731,22,2025-04-09
S1009,SKU100485,12,2025-04-06
S1022,SKU100186,19,2025-08-31
S1098,SKU100623,17,2025-03-17
S1024,SKU100333,12,2024-09-21
S1074,SKU100720,28,2024-08-21
S1140,SKU100187,11,2025-01-29
S1122,SKU100009,26,2025-05-06
S1012,SKU100672,18,2024-08-08
S1032,SKU100587,13,2024-02-22
S1063,SKU100222,19,2024-07-15
S1026,SKU100217,16,2024-09-14
S1032,SKU100400,20,2024-12-08
S1130,SKU100585,22,2025-06-27
S1049,SKU100482,29,2025-03-24
S1067,SKU100430,19,2024-04-05
S1005,SKU100160,15,2025-10-19
S1016,SKU100255,17,2025-02-24
S1111,SKU100776,17,2024-11-06
S1139,SKU100548,19,2025-07-24
S1073,SKU100077,12,2024-02-24
S1092,SKU100511,24,2024-08-03
S1123,SKU100085,23,2024-12-04
S1034,SKU100759,22,2024-09-08
S1017,SKU100538,26,2024-10-22
S1068,SKU100176,21,2024-05-08
S1095,SKU100064,13,2024-08-30
S1090,SKU100423,22,2024-08-19
S1021,SKU100484,19,2024-03-23
S1111,SKU100682,17,2024-05-12
S1093,SKU100344,23,2024-01-21
S1142,SKU100614,18,2025-07-20
S1040,SKU100158,25,2025-01-12
S1056,SKU100709,21,2025-06-18
S1094,SKU100370,19,2024-09-22
S1033,SKU100707,22,2025-05-12
S1139,SKU100330,17,2024-06-21
S1142,SKU100502,24,2024-02-03
S1006,SKU100447,18,2025-03-20
S1049,SKU100005,22,2025-05-23
S1038,SKU100786,16,2024-12-29
S1037,SKU100560,12,2024-12-06
S1045,SKU100622,25,2024-03-04
S1057,SKU100241,16,2024-02-13
S1091,SKU100147,19,2024-04-20
S1139,SKU100449,14,2025-10-18
S1134,SKU100627,19,2024-10-24
S1127,SKU100106,22,2025-06-02
S1095,SKU100743,23,2024-08-31
S1049,SKU100359,20,2024-06-28
S1104,SKU100307,24,2024-07-04
S1124,SKU100160,22,2025-04-02
S1105,SKU100538,24,2024-06-19
S1079,SKU100755,13,2025-09-28
S1127,SKU100272,20,2024-11-09
S1105,SKU100283,23,2025-10-31
S1092,SKU100328,29,2025-03-08
S1008,SKU100465,20,2025-07-04
S1038,SKU100532,24,2025-03-29
S1062,SKU100105,18,2024-04-11
S1002,SKU100125,22,2025-01-18
S1140,SKU100361,23,2025-01-24
S1012,SKU100538,16,2024-03-19
S1139,SKU100050,20,2024-03-22
S1138,SKU100491,21,2024-08-22
S1080,SKU100412,22,2025-10-28
S1079,SKU100359,14,2024-08-08
S1006,SKU100765,18,2025-04-16
S1086,SKU100555,15,2024-08-04
S1028,SKU100666,17,2025-03-05
S1003,SKU100327,21,2025-06-16
S1135,SKU100010,26,2025-07-05
S1027,SKU100001,10,2024-04-13
S1143,SKU100657,11,2025-03-08
S1142,SKU100696,16,2025-09-11
S1107,SKU100498,21,2025-06-06
S1125,SKU100266,18,2024-07-12
S1064,SKU100511,22,2024-08-26
S1111,SKU100081,17,2025-10-16
S1054,SKU100457,24,2024-10-08
S1136,SKU100790,16,2025-01-21
S1140,SKU100437,9,2025-02-05
S1096,SKU100198,20,2025-06-15
S1098,SKU100649,19,2024-02-28
S1075,SKU100397,20,2025-05-03
S1084,SKU100248,17,2024-08-02
S1056,SKU100239,20,2024-04-12
S1076,SKU100454,16,2025-10-11
S1113,SKU100283,21,2025-04-14
S1146,SKU100418,19,2025-08-18
S1058,SKU100203,20,2024-10-08
S1122,SKU100591,24,2024-05-19
S1037,SKU100159,24,2024-11-22
S1110,SKU100174,21,2025-03-20
S1128,SKU100117,26,2024-12-18
S1019,SKU100353,23,2024-12-29
S1000,SKU100185,27,2025-03-21
S1055,SKU100496,20,2025-06-13
S1074,SKU100211,23,2025-03-03
S1140,SKU100654,20,2025-07-07
S1127,SKU100250,19,2024-10-14
S1073,SKU100320,18,2025-02-23
S1012,SKU100330,17,2025-02-23
S1042,SKU100118,28,2024-12-22
S1074,SKU100008,25,2024-12-28
S1081,SKU100648,18,2024-06-17
S1000,SKU100258,12,2025-04-23
S1121,SKU100133,24,2024-05-10
S1106,SKU100027,24,2025-09-23
S1122,SKU100656,17,2025-07-13
S1144,SKU100437,21,2024-06-24
S1041,SKU100609,28,2024-02-18
S1019,SKU100276,21,2025-02-26
S1090,SKU100601,25,2025-05-19
S1124,SKU100461,19,2025-05-05
S1060,SKU100419,18,2025-07-23
S1096,SKU100016,13,2024-05-23
S1146,SKU100545,15,2025-01-03
S1081,SKU100594,24,2025-08-26
S1029,SKU100621,18,2024-10-27
S1142,SKU100095,12,2025-03-31
S1112,SKU100769,16,2025-03-19
S1076,SKU100496,12,2025-09-07
S1059,SKU100398,20,2024-10-04
S1111,SKU100373,17,2024-09-19
S1052,SKU100628,23,2024-03-05
S1112,SKU100661,18,2025-01-14
S1135,SKU100539,18,2024-08-29
S1089,SKU100536,27,2024-05-26
S1115,SKU100306,15,2024-09-08
S1129,SKU100765,18,2024-07-07
S1088,SKU100670,14,2024-06-05
S1092,SKU100463,22,2024-01-11
S1029,SKU100250,13,2025-06-27
S1028,SKU100646,28,2025-09-13
S1137,SKU100259,14,2025-07-08
S1067,SKU100270,23,2025-08-07
S1099,SKU100066,25,2024-07-10
S1111,SKU100248,23,2024-02-16
S1144,SKU100327,18,2025-10-04
S1046,SKU100347,18,2025-04-19
S1122,SKU100256,26,2024-07-04
S1122,SKU100488,24,2025-04-20
S1123,SKU100284,20,2025-04-25
S1060,SKU100449,18,2025-09-26
S1040,SKU100081,18,2025-09-02
S1036,SKU100227,16,2025-03-05
S1129,SKU100280,22,2025-03-05
S1131,SKU100466,23,2024-04-14
S1113,SKU100378,17,2024-06-18
S1098,SKU100074,19,2025-07-18
S1020,SKU100561,16,2024-08-24
S1144,SKU100531,18,2025-01-09
S1120,SKU100340,21,2025-04-17
S1095,SKU100504,16,2024-05-29
S1137,SKU100226,22,2025-06-03
S1032,SKU100748,21,2024-08-08
S1047,SKU100608,22,2024-10-19
S1010,SKU100654,22,2025-09-18
S1007,SKU100061,18,2024-01-20
S1082,SKU100603,25,2025-01-06
S1003,SKU100327,27,2024-06-24
S1073,SKU100359,16,2025-08-21
S1029,SKU100448,15,2025-10-10
S1058,SKU100388,26,2024-02-15
S1082,SKU100563,24,2024-05-03
S1093,SKU100291,21,2024-08-09
S1008,SKU100330,19,2024-10-08
S1145,SKU100068,26,2024-09-28
S1146,SKU100229,23,2024-01-16
S1070,SKU100310,25,2025-08-22
S1047,SKU100297,28,2025-01-12
S1104,SKU100128,20,2024-04-22
S1120,SKU100105,18,2024-11-10
S1034,SKU100192,23,2025-02-25
S1059,SKU100252,16,2025-03-21
S1014,SKU100793,26,2024-09-07
S1104,SKU100344,22,2024-02-26
S1060,SKU100207,20,2024-06-29
S1095,SKU100199,18,2024-08-30
S1094,SKU100627,19,2025-07-01
S1120,SKU100321,24,2024-02-11
S1149,SKU100686,18,2025-07-19
S1138,SKU100020,15,2025-04-07
S1146,SKU100405,18,2024-02-21
S1040,SKU100515,14,2024-10-03
S1047,SKU100747,20,2025-07-05
S1030,SKU100608,18,2025-02-03
S1103,SKU100000,13,2024-08-27
S1134,SKU100501,17,2024-03-23
S1143,SKU100500,18,2024-01-20
S1083,SKU100648,21,2024-05-01
S1120,SKU100516,15,2025-09-27
S1141,SKU100149,25,2024-12-23
S1121,SKU100194,23,2025-01-23
S1119,SKU100435,19,2025-10-16
S1063,SKU100048,14,2024-10-22
S1120,SKU100466,20,2025-08-08
S1056,SKU100594,17,2024-03-15
S1131,SKU100742,15,2025-04-26
S1063,SKU100447,20,2025-01-04
S1098,SKU100421,26,2024-02-09
S1006,SKU100582,17,2024-12-31
S1127,SKU100673,21,2024-10-06
S1145,SKU100510,29,2024-12-19
S1128,SKU100333,28,2024-02-09
S1085,SKU100011,16,2024-05-28
S1014,SKU100702,19,2024-09-05
S1074,SKU100284,17,2024-05-21
S1093,SKU100677,29,2025-09-04
S1011,SKU100454,27,2024-10-02
S1035,SKU100615,14,2025-02-07
S1102,SKU100160,21,2025-09-20
S1006,SKU100702,9,2024-01-29
S1020,SKU100017,22,2025-04-03
S1113,SKU100626,20,2025-08-09
S1059,SKU100727,27,2025-04-10
S1046,SKU100706,21,2024-04-21
S1037,SKU100414,14,2025-06-13
S1091,SKU100151,16,2025-01-27
S1114,SKU100529,24,2025-01-16
S1040,SKU100353,18,2025-07-26
S1074,SKU100395,24,2025-07-23
S1060,SKU100016,24,2025-08-08
S1085,SKU100636,22,2024-03-06
S1077,SKU100686,14,2024-10-27
S1020,SKU100755,29,2024-10-07
S1089,SKU100435,23,2024-06-06
S1127,SKU100123,25,2025-04-05
S1017,SKU100469,26,2025-02-19
S1113,SKU100327,18,2025-10-07
S1052,SKU100598,24,2025-04-12
S1141,SKU100789,17,2025-08-11
S1113,SKU100168,25,2025-09-29
S1071,SKU100652,20,2024-12-09
S1080,SKU100566,35,2025-01-16
S1023,SKU100733,15,2024-02-17
S1141,SKU100471,19,2024-07-06
S1008,SKU100518,20,2024-10-29
